agency,date,title,status,purpose,period_covered,link
NTC,"November 27, 2022",Gcash refund,PENDING,complaint,03/30/2022 - 04/16/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5UQy05NDc3NTY5NDYxNjEM
BIR,"November 27, 2022",A Copy of my Income tax return,PENDING,For Housing loan,11/27/2022 - 11/27/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEEJJUi05NDk1NDAwNjQyMjcM
DPWH,"November 27, 2022",Redevelopment of Magsaysay Boulevard,AWAITING CLARIFICATION,Research Purposes,01/01/2019 - 11/27/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEURQV0gtNDg5NDA5NTk0NDAxDA
DepEd,"November 27, 2022",ALS certification,PENDING,Requirement for NPTE,10/01/2009 - 10/31/2009,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHwsSB0NvbnRlbnQiEkRlcEVkLTIyMDMzNjkxMjM4Nww
DENR EMB,"November 27, 2022",Environmental Compliance Certificate and Environmental Impact Assessment,PENDING,Research purposes,01/01/2019 - 11/27/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyIQsSB0NvbnRlbnQiFERFTlJFTUItMDYzMDY3Njg0OTYzDA
UsaP,"November 27, 2022",Data of private dental clinics in Pasig,PENDING,Undergraduate Research,10/31/2022 - 11/27/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEVVTQVAtNzk4MDE3MjcxMDk1DA
GSIS,"November 27, 2022",GSIS BP,PENDING,Employment,01/01/2021 - 02/28/2021,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEUdTSVMtOTE5MzY1MTEwNjQ1DA
NCIP,"November 27, 2022",Please tulungan nyo po ako. Na scammed po ako at hindi ko alam anong gagawin ko.,PENDING,Need help please,11/23/2022 - 11/27/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEU5DSVAtNTUzMzU2MDI2Nzc1DA
PSC,"November 27, 2022",Profile and number of athletes who competed regionally or higher in General Santos CIty,PENDING,Architectural Thesis Writing,11/27/2022 - 11/27/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBTQy0wNDI0MTkxNjY1MjAM
MMDA,"November 27, 2022","The number of recorded vehicular accidents in Brgy. Holy Spirit, Quezon City",PENDING,Research on Vehicular Accidents,01/01/2018 - 10/31/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEU1NREEtMTMwMjU2MzMzNjM3DA
CFO,"November 27, 2022",Filipino Overseas Jobs Statistics,PENDING,For research purposes (school),01/01/2018 - 11/01/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEENGTy02MjAyNTIzNzE4MDAM
SEC,"November 27, 2022",Report harassment of collection of payment with threats and court proceedings,ACCEPTED,shutdown of services,11/27/2022 - 11/27/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFNFQy00ODc5NzAzMTgyNTUM
CHED,"November 27, 2022",Statistics on Allied Health Professionals Students in Cebu from 2018-2022,ACCEPTED,Thesis,11/26/2022 - 11/27/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEUNIRUQtOTI0NjM2NTM3MDk5DA
NBI,"November 27, 2022","Facebook scam, fake seller",PENDING,"Recovery of 7,500 php and suspect's punishment against our cyber crime law",11/27/2022 - 11/27/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5CSS01NTEyMjMwNjc0NjIM
DOT,"November 27, 2022",Regional Distribution of Overnight Travelers 2018-2022,PENDING,Thesis,11/27/2022 - 11/27/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPVC02NDM5Njc5NTM3MzQM
DOLE,"November 27, 2022",Certification of involuntary separation,PENDING,SSS requirement for unemployment benefits,08/30/2022 - 11/27/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEURPTEUtMzE4MTI4NjM3NDgwDA
NBI,"November 27, 2022",Scam,PENDING,Tulungan nyo po ako maibalik ang pera ko..,11/14/2022 - 11/22/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5CSS0zMTc3NTUzNTk1MzEM
DepEd,"November 27, 2022",Transcript of records batch 2004,PENDING,Work requirement,06/07/2004 - 04/28/2006,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHwsSB0NvbnRlbnQiEkRlcEVkLTQ0ODI1ODA0ODU4Ngw
PUP,"November 27, 2022",The total number of students enrolled in each college in PUP Sta. Mesa,PENDING,For our Thesis Writing subject,06/15/2021 - 11/27/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBVUC05ODY4ODgzMDExMDYM
PSA,"November 27, 2022",2018 and 2021 Family Income and Expenditure Survey (FIES) dataset,PENDING,"Research, Machine Learning, Prediction of household income based on expenditure types",01/01/2018 - 01/01/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBTQS03MzMzMzU5MDA5OTkM
NPC,"November 27, 2022",moca moca loan alleged payment with no statement of account are calling my phonebook list without in,PENDING,Request for Investigation and Loan Application Shutdown,11/24/2022 - 11/27/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5QQy04OTQwMzA0MzM2MzMM
NTC,"November 27, 2022",Block my stolen phone,PENDING,Not to use my important information in scamming or unlawful doings.,11/26/2022 - 11/27/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5UQy0yNDQ1MjkzNjcxODcM
LTO,"November 27, 2022","Number of registered tricycles, jeepneys and bus in Ilocos Norte",PENDING,Research Paper,11/27/2000 - 11/27/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEExUTy05MzM3NzU1OTA4NzkM
DOTr,"November 27, 2022",Number of staff and spaces of PITX,PENDING,Thesis reference,01/01/2018 - 11/27/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEURPVHItMTU5NTQzMDUyMzA1DA
NTC,"November 27, 2022",Track or block my stolen phone,PENDING,Not to use my important information,11/26/2022 - 11/27/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5UQy04MDY2NjcyNDk4MDEM
PSA,"November 27, 2022",Number of secondary and tertiary teachers,PENDING,Dissertation,01/01/2022 - 09/30/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBTQS0yOTgyNDc2MTg3NjQM
DTI,"November 27, 2022",The number of Clothing lines in the province of Cavite,PENDING,Thesis,01/01/2010 - 11/24/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERUSS0zNTYwNDg0NDQ4OTEM
BIR,"November 27, 2022",Verification of TIN,PENDING,Pre-employment requirement,06/30/2019 - 11/27/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEEJJUi0zMDA4MzQ2NTM4ODQM
PSA,"November 27, 2022",COMELEC Number of Sangguniang Kabataan (SK) and Katipunan ng Kabataan (KK) members in Lucena City,PENDING,Undergraduate Research,01/01/2022 - 11/26/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBTQS05NTIxNzA5NDcyODQM
MGB,"November 27, 2022",Lepanto Consolidated Mining Company Three-Year Development/ Work Utilization Program,PENDING,Research purposes,01/01/2019 - 11/27/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE1HQi0wMzk1ODg1NzUzNTQM
MGB,"November 27, 2022",Three Year Development/Work Utilization Program of Philsaga Mining Corporation,PENDING,Academic and research purposes,11/22/2019 - 11/22/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE1HQi03MzY3MjQ5NzYwODUM
MGB,"November 27, 2022",Philex Padcal Mine Three-Year Development/ Work Utilization Program,PENDING,Research purposes,01/01/2019 - 11/27/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE1HQi0wOTc2NzE1NzM0NTMM
DND,"November 27, 2022",DND and Turkish Aerospace Industries Contract on ATAK Helicopter,PENDING,Academic Research,11/27/2022 - 11/27/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERORC02NDQwMjY4OTQ1NTYM
NBI,"November 27, 2022",Refund Payment for NBI Clearance,PENDING,Change to Deliver Instead of Pick Up,11/27/2022 - 11/27/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5CSS03MjU2NzA3MDUxMDcM
NPC,"November 27, 2022",Harassment and Data Privacy Violator of OLA,PENDING,Close Application,11/27/2022 - 11/27/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5QQy00MzAyNDE0MDE2NjgM
DENR,"November 27, 2022",Land Survey Records,PENDING,Land Titling,11/27/1982 - 11/27/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEURFTlItMDg1MjgxOTA1MTM4DA
PSA,"November 27, 2022",Employment Rate of Pampanga,PENDING,Academic Purpose,11/27/2022 - 11/27/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBTQS00Mjc1MTY5Mzk5MTMM
DOLE,"November 27, 2022",Employment Rate of Pampanga,PENDING,ACADEMIC PURPOSE,11/27/2022 - 11/27/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEURPTEUtODc2Mjc1NzA5ODEyDA
PNP,"November 27, 2022","Average monthly crime rate of Dasmariñas, Cavite",PENDING,Research,01/01/2018 - 12/31/2021,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBOUC01MzgxMDY0ODc4MzkM
NTC,"November 27, 2022",Track and/or block stolen phone,PENDING,Retrieval and preservation of private information,11/26/2022 - 11/27/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5UQy0wODc5MDA3Nzc1MTQM
SEC,"November 27, 2022","Harassment and Data breached of PERABAG, PERA4U,LOANQUICK,BULLISHCASH,LOANMOTO",ACCEPTED,To stop harassing and sending threats,11/17/2022 - 11/27/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFNFQy03NzU3Mjc1MTgxNzYM
NEA,"November 27, 2022",Audited Financial Statement,ACCEPTED,Research Purposes,12/31/2019 - 12/31/2021,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5FQS0zNDc4OTczMjI3NTQM
PSA,"November 27, 2022",Age Group statistics in Paranaque City,PENDING,Research,01/01/2017 - 12/31/2021,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBTQS00MDczMTc1NjYyNjIM
NTC,"November 27, 2022",Refund request,PENDING,Legal Question,11/14/2022 - 11/27/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5UQy00MTA2ODcxNjE2ODcM
NCCA,"November 27, 2022",Rizal's Retraction Letter and the testimony of Frederico Moreno (Cuerpo de Vigilancia),PENDING,For our history report on the controversy of Jose Rizal's Retraction.,11/27/2022 - 11/27/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEU5DQ0EtNzI2NTM3Nzc2ODA3DA
DOH,"November 27, 2022",Inpatient and Outpatient of kidney diseases in Laguna,ACCEPTED,Thesis,01/16/2011 - 08/16/2016,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC01ODI3OTY2MDc5MTgM
NTC,"November 27, 2022",Scammer,PENDING,To know where and who the person is so that i can sue them,11/27/2022 - 11/27/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5UQy01NDkxMTExMTE3NjEM
DepEd,"November 27, 2022","DepEd Child and Protection Policy, DECS Service Manual 2000, Deped Proposed Student Handbook",PENDING,School Policy,11/27/1999 - 11/27/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHwsSB0NvbnRlbnQiEkRlcEVkLTUyNDczNTUyMjU3NAw
LTO,"November 27, 2022",LTO Certification,PENDING,Drivers license abroad,03/30/2013 - 11/27/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEExUTy00NjQ0NTI0OTQ4ODAM
NTC,"November 27, 2022",Reporting lost device and locate or track it.,PENDING,I needed the phone for my education,11/26/2022 - 11/27/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5UQy04NDM4MzA4ODQ1NjkM
NPC,"November 27, 2022",Online Lending agent harassment,PENDING,"File a complain, close the app",10/01/2022 - 11/27/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5QQy04NTczNzQ3NTc4NjYM
PSA,"November 27, 2022",The number of job openings in Calamba Laguna from 2017-2021,PENDING,Feasibility Study,01/01/2017 - 12/31/2021,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBTQS02ODMzOTg3OTE5NDgM
DOH,"November 27, 2022",Fruit vinegar supply and demand,PENDING,Project requirement,01/01/2016 - 01/01/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC0xODAzNDIwNDkyNDAM
BIR,"November 27, 2022",List of Corporations Registered in Calamba City Laguna per Baranggay,PENDING,For Feasibility Study for Masters Program,01/01/2017 - 12/31/2021,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEEJJUi0yMTQyNDU5NzgzMDYM
DOH,"November 27, 2022",Number of Tuberculosis Patients in Davao City,ACCEPTED,Thesis,01/01/2017 - 11/27/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC05NjUxMDAzMTMxOTAM
DOF,"November 27, 2022",List of Corporations Registered in Calamba City Laguna per Baranggay,REFERRED,For Feasibility Study for Masters Program,01/01/2017 - 12/31/2021,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPRi01NTAzOTg4MTc5MzIM
AMLCS,"November 27, 2022",Wellfund loan and credit corp,PENDING,Account verification and Clarification,11/16/2022 - 11/26/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHwsSB0NvbnRlbnQiEkFNTENTLTgyOTE5NjU5MTgwNAw
NAMRIA,"November 27, 2022",CAV,PENDING,Research,11/27/2022 - 11/27/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyJAsSB0NvbnRlbnQiF0RFTlJOQU1SSUEtOTA4NDk2MDc0NTYwDA
LRA,"November 27, 2022",Extrajudicial Settlement of Estate,PENDING,For the application of original certificate of title.,11/01/1989 - 11/30/1989,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEExSQS02MDk3OTAwOTQ4MjMM
LTO,"November 27, 2022","Traffic Volume in Carig, Tuguegarao City, Cagayan",PENDING,Feasibility Study,01/01/2020 - 11/27/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEExUTy05MDU1Njg3ODE2NTIM
ECC,"November 27, 2022",ECC Claims status,SUCCESSFUL,Financial needs,12/13/2021 - 06/08/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEEVDQy03NzQ2MjQ5NDk4MTEM
OSG,"November 27, 2022",Issuance of certification of Office of the Solicitor General receipt of court decisions by mail,PENDING,So that I can finally change my surname at the different government agencies.,02/05/2021 - 10/05/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE9TRy0xNzQxNjk0OTEzMDMM
NTC,"November 27, 2022",Lost Iphone,PENDING,find my lost iphone,11/10/2022 - 11/10/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5UQy05MzU5NzIyODM4MjkM
SEC,"November 27, 2022",Information Regarding Cashbaka(Investment Scheme),ACCEPTED,Research,10/01/2022 - 11/27/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFNFQy02MTI1NDM5MjAwMzEM
BMB,"November 27, 2022",Potentially Ecologically Sensitive Areas in Rizal,PENDING,Research,11/27/2015 - 11/27/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyIQsSB0NvbnRlbnQiFERFTlJCTUItOTYwMDY4OTk2ODc3DA
DOH,"November 27, 2022",Lost of Vaccination Card,PENDING,Travel,08/12/2021 - 09/17/2021,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC0yNjk3ODI0MzYyODIM
LTO,"November 27, 2022",Drivers license serial number,PENDING,Drivers license renewal,10/22/2017 - 10/22/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEExUTy0zMjM1MjAyMTIyNjkM
CDA,"November 27, 2022",The years of existence of cooperative in the Philippines,PENDING,Research/Assignment,11/27/2022 - 11/27/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEENEQS03NDM5MzU3Njk4ODIM
DA,"November 26, 2022",Demand And Supply of Vegetable and Crops in Tarlac Province,PENDING,School Research and Development.,01/01/2017 - 01/01/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHAsSB0NvbnRlbnQiD0RBLTY4ODQ0ODM0MjAyNww
DOTr,"November 26, 2022",Bus Rapid Transit System Project,PENDING,Research purposes,01/01/2015 - 11/26/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEURPVHItMDU1MDgyMDIwOTcxDA
LTFRB,"November 26, 2022",Registered PUV'S,PENDING,Research,01/01/2021 - 11/26/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHwsSB0NvbnRlbnQiEkxURlJCLTAyNjcyODg5NzU0NAw
NBI,"November 26, 2022",Inquiry if there is a pending case,PENDING,For verification,01/01/2022 - 11/26/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5CSS0zNTY3ODQzMTAyMTIM
NBI,"November 26, 2022",Bogus Software Seller,PENDING,To deactivate the FB Page Seller Page - So they cannot scam other buyers again,11/26/2022 - 11/26/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5CSS0xMTUzMDIxODg1NzgM
DepEd,"November 26, 2022",The logo for Valenzuela City School of Mathematics and Science,PENDING,School documents / School-related matters,09/01/2014 - 11/26/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHwsSB0NvbnRlbnQiEkRlcEVkLTUwNjkyMTk4MDE0MQw
