agency,date,title,status,purpose,period_covered,link
FOIPMO,"April 15, 2023",THE REG. DEED OF EXTRA-JUDICIAL SETTLEMENT OF REAL ESTATE WITH ABSOLUTE SALE,PENDING,"REFERENCE, VERIFICATION AND LEGAL PURPOSES",04/15/2023 - 04/15/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyIAsSB0NvbnRlbnQiE0ZPSVBNTy05ODc4NDYwOTI3ODQM
PAGASA,"April 15, 2023",Pasig River Discharge during Typhoon Ondoy,PENDING,Undergraduate Academic Research (CAPSTONE),09/22/2009 - 09/25/2009,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyIAsSB0NvbnRlbnQiE1BBR0FTQS04MTIxMTcyNTc2MTYM
FOIPMO,"April 15, 2023",THE DEED OF EXTRA-JUDICIAL SETTLEMENT AND SALE,PENDING,"REFERENCE, VERIFICATION AND LEGAL PURPOSES",04/15/2023 - 04/15/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyIAsSB0NvbnRlbnQiE0ZPSVBNTy0wODA3OTUxMzMyNzkM
DOH,"April 15, 2023",List of accredited clinical laboratories in the Philippines,PENDING,Research related to my thesis,01/01/2019 - 01/31/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC03MDY0NjQ0ODQ5NzcM
PAGASA,"April 15, 2023",2022 annual daily rainfall data in Port Area,PENDING,Undergraduate thesis,01/01/2022 - 12/31/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyIAsSB0NvbnRlbnQiE1BBR0FTQS01ODM2NDQyOTQ4NDgM
SEC,"April 15, 2023",2022 Annual Financial statement,PENDING,Research for our Thesis,01/01/2022 - 12/31/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFNFQy03Nzk5OTQ3MTM1MzMM
NTC,"April 15, 2023",LOST PHONE,PENDING,DEACTIVATE MY SAMSUNG A53 PHONE,04/09/2023 - 04/09/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5UQy0yNzk5NTY5MTM5ODAM
NBI,"April 15, 2023",Fancyph Scam,PENDING,Charge Fancyph and recover scammed funds,04/14/2023 - 04/15/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5CSS0wOTU4MTM4OTAyMDYM
NTC,"April 15, 2023",Updated and Latest List of TV and Radio stations in the Philippines,PENDING,Research and observational purposes,04/15/2023 - 04/15/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5UQy00OTQyOTM3NjY1MTAM
CFCST,"April 15, 2023",Request for Philsys tracking number,PENDING,To track my national ID,04/15/2023 - 04/15/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHwsSB0NvbnRlbnQiEkNGQ1NULTQxMjcwMjU5NDM0Mww
DOH,"April 15, 2023",Health Emergency Allowance 2021,PENDING,For policy implementation,01/01/2019 - 04/14/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC0yOTYxOTIzODYzOTQM
DOH,"April 15, 2023",Request for vaccine card duplicate (lost vaccine card),PENDING,Medical,04/15/2023 - 04/15/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC03NTc4NjMxNDM1NDUM
NTC,"April 15, 2023",Stolen Phone,PENDING,Phone recovery/data protection,04/15/2023 - 04/15/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5UQy0yOTg4MDcwNzU0MjgM
NBI,"April 15, 2023",Online Scammer and Estafador: Rea Alea Cacatian and her Family Accomplice,PENDING,Mahuli at Makulong,04/05/2023 - 04/15/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5CSS04OTQ3MDI3MzExODEM
DTI,"April 15, 2023",Online Scammer : Rea Alea Cacatian with her family Accomplice Elsie Alea,PENDING,Mahuli at Maaresto,04/07/2023 - 04/15/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERUSS0yNTY0OTgzNTE1ODUM
PAGASA,"April 15, 2023",Climate-Related Data for Municipality of Angat Bulacan or Province of Bulacan,PENDING,Final Papers - Academe,01/01/2020 - 12/31/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyIAsSB0NvbnRlbnQiE1BBR0FTQS03Mzk4MTY2MDE2MTIM
NBI,"April 15, 2023",ILLEGAL ONLINE LENDING APP,PENDING,To stop illegal online lending apps,03/06/2023 - 04/15/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5CSS03ODEyMTcyNDcwMDQM
BIR,"April 15, 2023",BIR2316,PENDING,BIR Filing,01/01/2022 - 01/01/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEEJJUi04NTMwNDEyMzE4NzEM
PSA,"April 15, 2023",Demographic Profile of Caloocan City (North and South),PENDING,"Research completion for subjects: Capstone and Inquiries, Investigation, and Immersion",01/01/2016 - 12/31/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBTQS0xOTYxMDQxMjI0NTEM
NTC,"April 15, 2023",Report of Lost/Stolen Iphone11,PENDING,To block and deactivate the usage of Phone,04/12/2023 - 04/12/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5UQy02MzgzNjU5OTM3MzQM
NTC,"April 15, 2023",BLOCK OF PHONE,PENDING,PURPOSE OF PRIVACY SECURITY,04/15/2023 - 04/15/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5UQy03Nzc1NTU3NDgyNDgM
NTC,"April 15, 2023",Blocking Request for my Lost Sim card and Phone.,PENDING,To block my sim card number.,04/14/2023 - 04/14/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5UQy0zMzMzMjQ5MzkwNTEM
NTC,"April 15, 2023",Lost Phone,PENDING,Block my lost phone,03/24/2023 - 04/15/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5UQy04MjczODcwMzYyNzEM
NTC,"April 15, 2023",Blocking Request for Lost Phone and Sim Card,PENDING,To block my Sim Card,04/14/2023 - 04/14/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5UQy02MTMzNTEwMTEwMjMM
DPWH,"April 15, 2023","Geotechnical Report of Manibaug, Porac, Pampanga",PENDING,Research Purposes,01/01/2018 - 04/15/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEURQV0gtMTE3NTI4OTYyNDM5DA
DepEd,"April 15, 2023",Number of Public School Teachers in Muntinlupa City,PENDING,Thesis,01/01/2012 - 01/01/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHwsSB0NvbnRlbnQiEkRlcEVkLTI3OTI1ODkyNzA2OQw
NTC,"April 15, 2023",STOLEN PHONE,PENDING,BLOCK THE IMEI NUMBER OF MY STOLEN PHONE,04/15/2023 - 04/15/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5UQy00MTU4NDE4MDU5MTUM
CHED,"April 15, 2023",Transcript of Records and Diploma,PENDING,Pre Employment Requirements,01/01/2003 - 12/31/2005,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEUNIRUQtMTU2MzgzNDM4Nzg3DA
OVP,"April 15, 2023",CHEMOTHERAPY FINANCIAL ASSISTANCE,PENDING,CHEMOTHERAPY,04/15/2023 - 04/15/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE9WUC0xNjg5MjM5OTM5ODkM
DSWD,"April 15, 2023",masterlist of social pensioners in mangaldan pangasinan,PENDING,Research and Development,01/01/2022 - 03/31/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEURTV0QtMDY3MDU0ODI0Njk1DA
DOST,"April 15, 2023","Masterlist of Social Pensioners in Pogo, LGU Mangaldan, Pangasinan",PENDING,Research and Development,07/01/2022 - 03/31/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEURPU1QtMjg4ODA4OTY3NTgyDA
DOH,"April 15, 2023",VAXCERT UPDATE REQUEST STILL NOT APPROVED.,PENDING,International travel,04/15/2023 - 04/15/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC0yMDU3MTIwNzU4MDIM
LTFRB,"April 15, 2023","Total Number of Registered Jeepney Drivers at Indang, Cavite",PENDING,For Academic Research Purpose,01/01/2023 - 04/15/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHwsSB0NvbnRlbnQiEkxURlJCLTg2ODc1MjQzNjEwOQw
DOH,"April 15, 2023",Number of cardio-vascular disease patients in Region 3 central luzon,PENDING,Architectural Thesis for a Regional Heart Center in Central Luzon,04/15/2016 - 04/15/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC01MjQ4NTA5MzY2OTAM
PCGG,"April 15, 2023",Request For Housing as an OFW,PENDING,Request For Housing as an OFW,04/15/2022 - 04/15/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEVBDR0ctNjg2NjMwNDgzOTYyDA
RTVM,"April 15, 2023",Request For Housing as an OFW,PENDING,Request For Housing as an OFW,04/15/2022 - 04/15/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEVJUVk0tMjUzMjIzMzgwNDY1DA
POEA,"April 15, 2023",Request For Housing as an OFW,PENDING,Request For Housing as an OFW,04/15/2022 - 04/15/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEVBPRUEtMjE1NjgwOTcyOTQ2DA
DSWD,"April 15, 2023",Request For Housing as an OFW,PENDING,Request For Housing as an OFW,04/15/2022 - 04/15/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEURTV0QtNjUwOTk4MDc3OTQwDA
DTI,"April 15, 2023","List of Coffee Shops in District IV / Sampaloc, Manila",PENDING,Research Study,01/01/2018 - 04/15/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERUSS0wOTAxMTk1NTMyMjMM
NHA,"April 15, 2023",National Housing Authority Request,PENDING,National Housing Authority - Request for Housing as an OFW,04/15/2022 - 04/15/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5IQS0xMzMzMzEzNzc2OTIM
DOH,"April 15, 2023",UPDATE IN VACCINE LOT NO.,PENDING,Vaxcert for employment abroad,07/01/2021 - 11/04/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC04MDY4NDQwOTY1MDAM
PAGASA,"April 15, 2023",Hourly Rainfall Data,PENDING,Undergraduate Research,04/15/2023 - 04/15/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyIAsSB0NvbnRlbnQiE1BBR0FTQS04MTA5OTM2MDY0NjIM
PSA,"April 15, 2023","Total Population of each Universities at Intramuros, Manila",PENDING,Business Research,01/01/2022 - 01/01/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBTQS0yNzA5MzI4OTEzOTQM
BLGF,"April 15, 2023",Data on Real Property Tax Collected Across the Philippines in 2019,PENDING,Research,01/01/2019 - 12/31/2019,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEUJMR0YtNTc2MzkzNTU0MDkxDA
SEC,"April 15, 2023",OLA HARASSMENT AND BREACH OF CONTACT LIST,PENDING,To stop OLA from harassing poor people like me.,03/12/2023 - 04/15/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFNFQy0zNjMxNzQzMDUyMjYM
EARIST,"April 15, 2023",vaccination card,PENDING,medical examination,03/15/2023 - 04/15/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyIAsSB0NvbnRlbnQiE0VBUklTVC0wMTgyNzg4ODI5NzMM
DOH,"April 15, 2023",Lost Vaccine Card,PENDING,I will use it for the enrollment and some medical purposes,04/15/2023 - 04/15/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC03MzgwODgwMjgwMzAM
NBI,"April 15, 2023",Scam from Bank to Gcash,PENDING,Investigate and take down the scammer.,03/31/2023 - 04/01/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5CSS0yMTIxNDE3Mzg3MjcM
DOH,"April 15, 2023",Health Emergency Allowance update when release date on private sector,PENDING,to have an update of our HEA,03/03/2020 - 04/15/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC0zNTAyMDM2MTkyNTYM
PSA,"April 15, 2023",National ID Transaction slip lost,PENDING,I need to printout my ePhilID for personal use to prove my identity,01/01/2020 - 12/31/2021,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBTQS04MzIwNTU0MjY0NjEM
NHA,"April 15, 2023",Data about the resettlement housing/sites in some areas in Bulacan,PENDING,Architectural Research Project (mini thesis),01/01/2020 - 04/15/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5IQS0wODUzMjQ3NDk1NDIM
NAP,"April 15, 2023",Extra Judicial Settlement of Estate of Pascual David,PENDING,Case preparation,01/01/1988 - 12/31/1990,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5BUC0zMzc0MTMzNDMzMTcM
FNRI,"April 15, 2023",Assistance Request,PENDING,Requesting for the assistance of the FNRI Officers,04/15/2023 - 04/15/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEUZOUkktODA4ODg0NzQ2NzMyDA
NTC,"April 15, 2023",Block My Stolen Redmi Note 9S Phone,PENDING,To avoid using fraudulent activity and access my personal files and information.,04/09/2023 - 04/15/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5UQy03Njk0NTE3NjI2MjgM
PRC,"April 15, 2023",Edward henry Pacayra. Rabe,PENDING,Edward henry Pacayra. Rabe,10/04/1980 - 10/04/2020,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBSQy04OTk0MDE4Mjc2MjgM
NTC,"April 15, 2023",lost phone,PENDING,block the imei / phone so it will not be used for scamming,04/15/2023 - 04/15/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5UQy04OTU3MTQzMjg3NzgM
PSA,"April 15, 2023",Orphans and Orphanages in the Philippines,PENDING,Research paper,01/01/2020 - 04/15/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBTQS02Mjc0MDk1NTAyMzMM
PRC,"April 15, 2023",Republic of the Philippines commission on elections Vin 5805-0014B-J0480EPR10000-1,PENDING,Republic of the Philippines commission on elections Vin 5805-0014B-J0480EPR10000-1,10/04/1980 - 10/04/2020,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBSQy01MTQ4NzQ3NDUyMjgM
NTC,"April 15, 2023",Block my stolen cell phone Huawei nova 8i,PENDING,Para po Hindi magamit ng kumuha,12/17/2022 - 03/18/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5UQy03NDU4MjY4NDQyOTEM
ATI,"April 15, 2023",Number of Employees in Learning Sites for Agriculture in Region XII,PENDING,Master Thesis,03/01/2023 - 04/15/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEEFUSS04MDc2NTU5MTc3MjUM
NHCP,"April 15, 2023",Heritage asset,PENDING,Assignment,04/15/2023 - 04/15/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEU5IQ1AtNjkzMDc4NTAwMTYxDA
