agency,date,title,status,purpose,period_covered,link
DOLE,"February 01, 2023",margareth rillo suspect for murder and JobStreet blacklist scammer with PNP criminal record.,PENDING,Police Blotter Report Lifetime Banned Blacklist Order and suspension for margareth rillo.,01/01/2018 - 02/01/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEURPTEUtMDg3OTc4NDA3ODE0DA
DENR,"February 01, 2023",List of Bamboo Plantations in Central Luzon,PENDING,Thesis research,01/01/2000 - 02/01/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEURFTlItNjM1MzI3MzEwOTc3DA
PAGCOR,"February 01, 2023",Contact Information and email of Approve Philippine Offshore Gaming Operators in the Philippines,PENDING,Research,01/01/2023 - 02/01/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyIAsSB0NvbnRlbnQiE1BBR0NPUi02NjMwMDMzMTUxNzcM
NICA,"February 01, 2023",Application for nica intelligence officer,PENDING,For application,01/20/2023 - 01/20/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEU5JQ0EtMDEyNjg3MTY5ODAwDA
DepEd,"February 01, 2023",Form-137,PENDING,Requirements for Enrollment and Exam Admission,06/04/2012 - 04/01/2016,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHwsSB0NvbnRlbnQiEkRlcEVkLTMwMzUzMjk0MDY4OAw
NTC,"February 01, 2023",stolen cellphone,PENDING,To permanent block my phone,02/01/2023 - 02/01/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5UQy04ODA4MjY5ODcyMzAM
DepEd,"February 01, 2023",NCAE Results,PENDING,For Job References,12/01/2011 - 02/01/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHwsSB0NvbnRlbnQiEkRlcEVkLTUxNzg3Mjg5MzEyNQw
DOLE,"February 01, 2023",margareth rillo suspect for murder and JobStreet blacklist scammer with PNP criminal record.,PENDING,Police Blotter Arrest Report Lifetime Banned Blacklist Order and suspension for margareth rillo..,01/01/2018 - 02/01/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEURPTEUtNDg3MDYyNjYyMzI5DA
DPWH,"January 31, 2023","AADT for Quezon City East Avenue, Timog Avenue, Quezon Avenue, and España Boulevard",REFERRED,Research for semestral project in Transportation engineering subject,01/31/2022 - 01/31/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEURQV0gtNjgwNzYzNzE3NzIzDA
SSS,"January 31, 2023",Sss transaction number for online registration,PENDING,For my online registration,01/31/2012 - 01/31/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFNTUy0yNzU3NjkwMDg4NTAM
DOH,"January 31, 2023",Lost Vaccination Card,SUCCESSFUL,For the upcoming Licensure Examination for Teachers,01/31/2023 - 01/31/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC04NDA0NzY1NDM5ODIM
LMB,"January 31, 2023","Request for a Map of Universities in Malate, Manila",PENDING,Research,01/31/2023 - 01/31/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyIQsSB0NvbnRlbnQiFERFTlJMTUItMTc0MzE4MzA3NTE1DA
DTI,"January 31, 2023","The number of food related business in San Pedro City, Laguna",PENDING,Marketing Research,01/31/2023 - 01/31/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERUSS04NjMxMzM1NzQwNTMM
NTC,"January 31, 2023",Stolen Phone need to Block,PENDING,To block a stolen phone,01/31/2023 - 01/31/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5UQy0xNzg0MjY3NjM3NTkM
BIR,"January 31, 2023",The number of industrial and commercial establishment in Lucena City that have air conditioning,AWAITING CLARIFICATION,Feasibility Study,01/31/2023 - 01/31/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEEJJUi0yMzIwOTUwOTAwNTgM
DepEd,"January 31, 2023",NCAE result,PENDING,Study Reference,01/01/2009 - 12/31/2010,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHwsSB0NvbnRlbnQiEkRlcEVkLTU2MDMwOTczMzk4Nww
PSA,"January 31, 2023","The number of high and middle class in Mauban, Quezon",PENDING,Feasibility Study,01/31/2023 - 01/31/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBTQS0zMzQ3NTk1MDc2MzgM
DOH,"January 31, 2023",The number of reported cases of Cancer Patients in CARAGA REGION (2018-2022),PROCESSING,For an architectural thesis,01/31/2018 - 01/31/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC0zODI1NzkyMjE4NjEM
PSA,"January 31, 2023","The number of houses in Mauban, Quezon that have air conditioning",PENDING,Feasibility Study,01/31/2023 - 01/31/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBTQS0xMDM0MTcwNDA0NjgM
DOH,"January 31, 2023",the number of reported mental health disorders in Baguio city,PROCESSING,Research. Academic class discussion for the subject Advance Abnormal Psychology.,01/01/2018 - 12/31/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC0yOTQyOTczNTIxODcM
PSA,"January 31, 2023",The number of houses in Lucena City that have air conditioning,PENDING,Feasibility Study,01/31/2023 - 01/31/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBTQS03NjIyNjk1MDUzMTIM
AFP,"January 31, 2023",Philippine Air Force - Age Requirement for Officer Candidates,SUCCESSFUL,Reference,01/31/2023 - 01/31/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEEFGUC02ODE0Mjk0MTc2NjgM
PSA,"January 31, 2023",The number of high and middle class in Lucena City,PENDING,Feasibility Study,01/31/2023 - 01/31/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBTQS05MTM4OTc5ODU4NDAM
CHED,"January 31, 2023",Request for List of Universities near PCU Manila 2022-2023,PENDING,UNIVERSITY RESEARCH,01/01/2022 - 01/31/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEUNIRUQtOTcxMzQxNDc2MDU5DA
DPWH,"January 31, 2023","Site Development Plan and Construction Drawings of Bagong Pook Elementary School in Lian, Batangas",PENDING,Undergraduate Research,01/31/2023 - 01/31/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEURQV0gtNjYxNjQxMjc1NjgzDA
DOH,"January 31, 2023",Follow up on the update of Vaxcert,SUCCESSFUL,For Travel purposes,12/27/2022 - 01/31/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC00ODcwNDIxNzA0NjcM
PSA,"January 31, 2023","Population of City of Antipolo, Rizal",PENDING,Architectural Research,01/31/2015 - 01/31/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBTQS05MTg4Mjg1ODIxMDUM
PHIVOLCS,"January 31, 2023",Earthquake and tsunami history at aloleng agno pangasinan,PENDING,For future disaster preparation,01/31/1970 - 01/31/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyIgsSB0NvbnRlbnQiFVBISVZPTENTLTE3MDI0NTMxOTUwOQw
BJMP,"January 31, 2023",AGE WAIVER FOR BJMP JO 1,ACCEPTED,BJMP JO1 APPLICATION,01/31/2023 - 01/31/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEUJKTVAtMDQwNjA1Nzc1MTA5DA
PCSO,"January 31, 2023",Financial Assistance Cancer Patient (Stage 4 Stomach Cancer),PENDING,Request for financial assistance,12/19/2022 - 01/09/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEVBDU08tMzYxMjU1ODA3MzkzDA
BFP,"January 31, 2023",AGE WAIVER FOR FO 1 (BFP) APPLICATION,PENDING,BFP APPLICATION,12/31/2022 - 01/31/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEEJGUC02NTIxMzExNzc0MzMM
CHED,"January 31, 2023",Transcript of RECORD,PENDING,For ETEAAP PROGRAM PHILIPPINE CHRISTIAN UNIVERSITY DASMA BRANCH,06/15/2009 - 05/02/2011,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEUNIRUQtMDI1MDA3MDYwMjA3DA
DPWH,"January 31, 2023",Soil Bearing Capacity in the vicinity of Camp Aguinaldo Quezon City,PENDING,Capstone Design,01/31/2023 - 01/31/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEURQV0gtMDM0NTk3NDcyODI5DA
DOH,"January 31, 2023",Cardiologists in the Philippines,PENDING,Architectural Research,01/31/2023 - 01/31/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC0yOTUxNTEzNzY5NDIM
NHA,"January 31, 2023",COMPLETE SET OF FLOOR PLAN 2 STOREY RESIDENTIAL BUILDING,PENDING,Quantity Surveying Term Project,01/30/2023 - 01/30/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5IQS04NjkzNDg0NzQ4NDgM
PHC,"January 31, 2023",Population of Doctors and Nurses in Philippine Heart Center,PENDING,Architectural Research,01/31/2023 - 01/31/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBIQy02MzE3NzY1NDc0ODgM
LTO,"January 31, 2023",Registered Motorcycle Riders in District 5 Quezon City,PENDING,For feasibility study,01/01/2022 - 12/31/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEExUTy00MjI1ODAwNTE3ODcM
NBI,"January 31, 2023",Update,PENDING,For clarification and clean name before going abroad,01/01/2015 - 01/31/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5CSS00MzkzMzI0OTA2NDMM
AMLCS,"January 31, 2023",Cybersecurity Solutions Scam via Gcash,PENDING,"Report the scam, Block the social media and Return the scammed money",01/14/2023 - 01/17/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHwsSB0NvbnRlbnQiEkFNTENTLTY5MjY2Njg1MjQxOQw
DOTr,"January 31, 2023",LRT2 LEGARDA STATION FLOOR PLAN,PENDING,Undergraduate thesis,01/31/2023 - 01/31/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEURPVHItMDg3MDEzNjk2MDQ5DA
NPC,"January 31, 2023",Harassment and Death Threats from Different Numbers,PENDING,To report numbers used to an incident of harassment and Death threats,01/29/2023 - 01/29/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5QQy0yNTQ0MjY1NzI5MTQM
DepEd,"January 31, 2023",Data on Internet Connection Acccessibility,PENDING,Case Study,01/01/2011 - 12/31/2020,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHwsSB0NvbnRlbnQiEkRlcEVkLTk1Nzg3MjY4MjI3Mgw
PNP,"January 31, 2023",The Number of Missing Person Cases from year 2018-Present in the National Capital Region (NCR),ACCEPTED,Reference for Undergraduate Thesis,01/01/2018 - 01/31/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBOUC03ODE5NDczNzQ4ODcM
DOH,"January 31, 2023",Vaccination Card copy,SUCCESSFUL,FOR TRAVEL ABROAD PURPOSES.,01/01/2022 - 12/30/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC0zMjA1ODk3Mzc3MjUM
DOST,"January 31, 2023","List of SUC's that are R&D Institutions Covered Under RA8439, as Amended by RA 11312",PENDING,For information and additional knowledge,01/01/2020 - 01/31/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEURPU1QtMTQzMTMwNDA4NjI1DA
CHED,"January 31, 2023","List of SUCs that are R&D Institutions Covered Under RA8439, as Amended by RA 11312",PENDING,For information and additional knowledge,01/01/2020 - 01/31/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEUNIRUQtNTY1ODIyNzI5OTQ1DA
BIR,"January 31, 2023",Request where is my current RDO registered,DENIED,For Pre Employment,06/16/2022 - 01/31/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEEJJUi01MTEzNDUwOTE1NzIM
UsaP,"January 31, 2023",Flood data in Brgy. Bagong Ilog,ACCEPTED,Capstone Project,01/31/2023 - 01/31/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEVVTQVAtMjE5OTEwOTAwNjgxDA
UsaP,"January 31, 2023",Pasig FOI Ordinance,SUCCESSFUL,Research,01/31/2023 - 01/31/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEVVTQVAtNDg1NDEyNTc2NTQyDA
PNP,"January 31, 2023",VEHICULAR ACCIDENTS IN BISLIG CITY,ACCEPTED,News Writing - School Paper,01/01/2021 - 12/01/2021,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBOUC0zNzcwMzY3NjcxMzYM
LMB,"January 31, 2023",FEASIBILITY STUDY FOR THE MODERNIZATION OF NATIONAL IRRIGATION SYSTEMS,PENDING,Feasibility Study (additional data in the analysis of irrigation development in Cotabato Province),01/01/2000 - 01/31/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyIQsSB0NvbnRlbnQiFERFTlJMTUItODc4MzI1ODIwMjYyDA
AFAB,"January 31, 2023",List of AFAB Locators,ACCEPTED,Company Research,01/01/2023 - 01/31/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEUFGQUItODA5MDI0MjEwMDg3DA
BIR,"January 31, 2023",income tax return,AWAITING CLARIFICATION,school enrollment and as a requirement for scholarship.,06/01/2014 - 08/01/2018,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEEJJUi01Mjg5Nzg5NTI1MzkM
DOLE,"January 31, 2023",Calculation of 13th Month pay,PENDING,Research,01/31/2023 - 01/31/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEURPTEUtMjYyODUzNTY2MjkzDA
MMDA,"January 31, 2023",Cost of Landifill Tipping fee,PENDING,Research and Development,12/01/2022 - 01/31/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEU1NREEtNzg4Nzk1Nzg2MDk5DA
DOH,"January 31, 2023",The number of reported Kidney related diseases in every municipality/city in Pangasinan,PROCESSING,Thesis,01/01/2000 - 12/31/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC0yMTI1MDMyMjc0NjMM
DOH,"January 31, 2023","VAXCERT , ITS BEEN 1 YEAR ITS STILL UPDATING!?",SUCCESSFUL,VAXCERT,07/05/2021 - 01/31/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC04ODc4OTAyNDM0MjAM
DOH,"January 31, 2023",Philippine data containing Images of Blister-packaged Medicine.,PROCESSING,Thesis Development,01/31/2023 - 01/31/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC0yNTIwMTA5OTU4NjMM
DOH,"January 31, 2023",VaxCert Request Follow Up Ref # 1831359,SUCCESSFUL,VaxCert Request Follow Up Ref # 1831359,07/01/2021 - 12/31/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC0wNDkyNjM0Njc5ODQM
DOH,"January 31, 2023",Monthly Dengue cases in Davao City,PROCESSING,Undergraduate Thesis,01/01/2016 - 12/31/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC0zOTA3NzM0MTI1NTkM
DENR,"January 31, 2023",Lot Calculation of Public Land Survey (PLS),DENIED,For Surveyor and eventually for Land Titling.,01/01/2010 - 01/31/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEURFTlItMzk2ODk4Njc2MDAwDA
NKTI,"January 31, 2023","Census Report for ABG, PFT Procedures for Admitted, ER and Cash Patients (With Classification)",SUCCESSFUL,Inventory and Patient Survey for PIO,01/01/2020 - 01/31/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEU5LVEktMzkyNjUyMDU2MTA2DA
DENR EMB,"January 31, 2023",Cost of Landfill Tipping Fees across the Philippines,PENDING,Research and Development,12/01/2022 - 01/31/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyIQsSB0NvbnRlbnQiFERFTlJFTUItMzIxNTU0MzY2MzI4DA
DOE,"January 31, 2023",Electrical Load Data Per Hours (Negros Occidental and Iloilo),PENDING,Thesis (Forecasting and Planning Research),01/31/2023 - 01/31/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPRS01NTAyMDY4Njc1OTkM
NTC,"January 31, 2023",Scammers' phone number deactivation,PARTIALLY SUCCESSFUL,Stop scammers scam their fellow Filipinos.,01/30/2023 - 01/31/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5UQy00MDExMDM2OTI2MTAM
HDMF,"January 31, 2023",Pag Ibig loan voucher,PENDING,Pag Ibig loan voucher,01/31/2023 - 01/31/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEUhETUYtODM0ODc4Mzg4ODU2DA
DOH,"January 31, 2023","The number of elderly or senior citizens who had heat stroke in Dagupan city, Pangasinan",PROCESSING,Architectural Undergraduate thesis,01/01/2019 - 12/31/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC0yMTQ3NTYyMjcxMTMM
DENR EMB,"January 31, 2023",Streamflow Data Of Pampanga Lubao River,PENDING,Research and Use for Capstone Design(Thesis),01/31/2022 - 01/25/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyIQsSB0NvbnRlbnQiFERFTlJFTUItMjc3OTY5NDM3NDAyDA
PSA,"January 31, 2023","The number of elderly or senior citizens who had heat stroke in Dagupan city, Pangasinan",PENDING,Architectural undergraduate thesis,01/01/2017 - 12/31/2021,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBTQS0wMzcyMjQwODIwNjQM
DOH,"January 31, 2023",The number of reported kidney relates diseases in Pangasinan,PROCESSING,Thesis,01/01/2000 - 12/31/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC0zMzY1MjY2NDU0MzMM
DENR EMB,"January 31, 2023",Water Quality Data in Puerto Galera,PENDING,Thesis,03/01/2022 - 09/30/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyIQsSB0NvbnRlbnQiFERFTlJFTUItMjIwNjk2NDE5ODg3DA
DOLE,"January 31, 2023",Compliance Order in LS CN:RO2-2108-RI-0001-ISA,PROCESSING,FOR NLRC CASE,11/19/2022 - 12/19/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEURPTEUtODUwMDg3NDYyMTQwDA
DTI,"January 31, 2023",Supply and Demand of Silver in the Philippines from 2012 to 2022,PENDING,Research,01/01/2012 - 01/01/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERUSS0wNjk5NDY4NjUxNTAM
DENR EMB,"January 31, 2023",ECC,PENDING,Renew for a bussiness permit,01/30/2023 - 01/30/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyIQsSB0NvbnRlbnQiFERFTlJFTUItNjIzNzk4OTUyNTEzDA
DOH,"January 31, 2023",NCMH's Total Number of Patients,PROCESSING,Undergraduate Thesis,01/01/2022 - 01/31/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC00MDIyNDI4MzYwNTIM
PRC,"January 31, 2023",Lupon Certificate,PENDING,Employment abroad,01/31/2017 - 01/31/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBSQy05OTY3MzgyNDEzNjAM
DOH,"January 31, 2023",Site Selection Criteria for Hospitals in the Philippines,SUCCESSFUL,Architectural Thesis,01/31/2023 - 01/31/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC02MDU3MTUyNjEzNDkM
DOE,"January 31, 2023",Number of Oil Depot in Philippines with its location and Companies,PENDING,Research and Development,12/10/2022 - 01/31/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPRS04MDY5NjQ2ODQwOTkM
DepEd,"January 31, 2023",Number of Enrollees for animation and IT courses in Region 8,PENDING,Research and Development,01/30/2023 - 01/31/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHwsSB0NvbnRlbnQiEkRlcEVkLTc3NDU3MjA3NzU1NAw
